dataset	column	dtype	description	n_unique_values	n_empty_values	bids_levels	bids_units	is_categorical	min	max	standardized_var	assessment_term	assessment_label	age_format
ds003401	participant_id	string	Participant identifier	35	0			False			nb:ParticipantID			
ds003401	age	Int64	Age in years (TODO - verify) as in the initial session, might not be correct for other sessions	11	0			False	18	28	nb:Age			nb:FromFloat
ds003401	sex	string	self-rated by participant, M for male/F for female (TODO: verify)	2	0			True			nb:Sex			
ds003401	group	string	(TODO: adjust - by default everyone is in control group)	1	0			True						
ds005418	participant_id	string		35	0			False			nb:ParticipantID			
ds005418	sex	string		2	0			True			nb:Sex			
ds005418	age	Int64		21	0			False	23	67	nb:Age			nb:FromFloat
ds004958	participant_id	string	Participant identifier	34	0			False			nb:ParticipantID			
ds004958	age	Int64	Age in years	30	0			False	19	76	nb:Age			nb:FromFloat
ds004958	sex	string	Self-rated by participant, M for male/F for female	2	0			True			nb:Sex			
ds004958	group	string	Everyone is in the control group	1	0			True						
ds007126	participant_id	string	The unique participant identifier of the form sub-<label>, matching a participant entity found in the dataset	34	0			False			nb:ParticipantID			
ds007126	age	Int64	Age of the participant at the time of the acquired session	7	0		year	True	17	24	nb:Age			nb:FromFloat
ds007126	sex	string	Sex of the participant	2	0	M, F, O		True			nb:Sex			
ds007126	height	Float64	Height of the participant	19	0		meter	False	1.51	1.81				
ds007126	weight	Int64	Weight of the participant	20	0		kilogram	False	37	80				
ds007126	order	Int64	The order of distraction conditions	2	0			True	1	3				
ds007126	IUS	Int64	the score of Intolerance of Uncertainty Scale	22	0			False	18	60				
ds007126	CTQ	Int64	the score of Childhood Trauma Questionnaire	25	0			False	25	71				
ds007126	IRI	Int64	the score of Interpersonal Reactivity Index	25	0			False	25	71				
ds007126	IAT	Int64	the score of Internet Addiction Test	24	0			False	22	69				
ds007126	FOMO	Int64	the score of Fear of Missing Out Scale	20	0			False	15	51				
ds007126	LSASfear	Int64	the score of Liebowitz social anxiety subscale: which primarily describes an individual's fearful responses to specific social or performance situations	27	0			False	0	52				
ds007126	LSASavoid	Int64	the score of Liebowitz social anxiety subscale: which primarily describes an individual's avoidance frequency to specific social or performance situations	22	0			False	0	52				
ds007126	BDI	Int64	the score of Beck Depression Inventory	19	0			False	0	37				
ds007126	AQ	Int64	the score of the Autism-Spectrum Quotient	18	0			False	11	35				
ds007126	SAI	Int64	the score of the State-Trait Anxiety Inventory subscale: which primarily describes an  individual's state-level anxiety	20	0			False	21	58				
ds007126	TAI	Int64	the score of the State-Trait Anxiety Inventory subscale: which primarily describes an  individual's trait-level anxiety	22	0			False	26	60				
ds007126	ACC_Gc_SD	Float64	the accuracy rate of global congruent trials within social distraction conditions	7	0			True	0.5	1.0				
ds007126	RT_Gc_SD	Float64	the Reaction time of global congruent trials within social distraction conditions	34	0		ms	False	880.0	1631.44				
ds007126	ACC_Gic_SD	Float64	the accuracy rate of global incongruent trials within social distraction conditions	10	0			False	0.17	1.0				
ds007126	RT_Gic_SD	Float64	the Reaction time of global incongruent trials within social distraction conditions	34	0		ms	False	1044.5	1691.89				
ds007126	ACC_Lc_SD	Float64	the accuracy rate of local congruent trials within social distraction conditions	5	0			True	0.67	1.0				
ds007126	RT_Lc_SD	Float64	the Reaction time of local congruent trials within social distraction conditions	34	0		ms	False	948.42	1592.5				
ds007126	ACC_Lic_SD	Float64	the accuracy rate of local incongruent trials within social distraction conditions	10	0			False	0.08	1.0				
ds007126	RT_Lic_SD	Float64	the Reaction time of local incongruent trials within social distraction conditions	34	0		ms	False	1209.86	1833.0				
ds007126	ACC_Gc_BL	Float64	the accuracy rate of global congruent trials within baseline conditions	4	0			True	0.75	1.0				
ds007126	RT_Gc_BL	Float64	the Reaction time of global congruent trials within baseline conditions	34	0		ms	False	1042.25	1573.0				
ds007126	ACC_Gic_BL	Float64	the accuracy rate of global incongruent trials within baseline conditions	7	0			True	0.33	1.0				
ds007126	RT_Gic_BL	Float64	the Reaction time of global incongruent trials within baseline conditions	34	0		ms	False	994.2	1768.25				
ds007126	ACC_Lc_BL	Float64	the accuracy rate of local congruent trials within baseline conditions	6	0			True	0.58	1.0				
ds007126	RT_Lc_BL	Float64	the Reaction time of local congruent trials within baseline conditions	34	0		ms	False	976.86	1588.43				
ds007126	ACC_Lic_BL	Float64	the accuracy rate of local incongruent trials within baseline conditions	8	0			True	0.25	1.0				
ds007126	RT_Lic_BL	Float64	the Reaction time of local incongruent trials within baseline conditions	34	0		ms	False	1240.57	1700.1				
ds007126	ACC_Gc_NSD	Float64	the accuracy rate of global congruent trials within Nonsocial distraction conditions	4	0			True	0.75	1.0				
ds007126	RT_Gc_NSD	Float64	the Reaction time of global congruent trials within Nonsocial distraction conditions	34	0		ms	False	934.25	1534.73				
ds007126	ACC_Gic_NSD	Float64	the accuracy rate of global incongruent trials within Nonsocial distraction conditions	8	0			True	0.25	1.0				
ds007126	RT_Gic_NSD	Float64	the Reaction time of global incongruent trials within Nonsocial distraction conditions	34	0		ms	False	1165.5	1761.83				
ds007126	ACC_Lc_NSD	Float64	the accuracy rate of local congruent trials within Nonsocial distraction conditions	7	0			True	0.5	1.0				
ds007126	RT_Lc_NSD	Float64	the Reaction time of local congruent trials within Nonsocial distraction conditions	34	0		ms	False	938.0	1618.33				
ds007126	ACC_Lic_NSD	Float64	the accuracy rate of local incongruent trials within Nonsocial distraction conditions	9	0			True	0.25	1.0				
ds007126	RT_Lic_NSD	Float64	the Reaction time of local incongruent trials within Nonsocial distraction conditions	34	0		ms	False	1203.38	1715.67				
ds000108	participant_id	string		34	0			False			nb:ParticipantID			
ds000108	sex	string		2	0			True			nb:Sex			
ds000108	age	Int64		12	0			False	18	41	nb:Age			nb:FromFloat
ds005402	participant_id	string	Participant identifier	34	0			False			nb:ParticipantID			
ds005402	group	string		2	0			True						
ds005402	treatment	string		2	0			True						
ds005402	sex	string		1	0			True			nb:Sex			
ds005402	weight	Float64		29	0			False	27.0	37.1				
ds003542	participant_id	string		34	0			False			nb:ParticipantID			
ds003542	age	Int64	age of the participant	22	0		years	False	20	66	nb:Age			nb:FromFloat
ds003542	sex	string	sex of the participant as reported by the participant	2	0	F, M		True			nb:Sex			
ds003542	group	string	language proficiency group the participant belonged to	2	0	Basic, Advanced		True						
